gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation
1104|01276,66.1699,4.911,0.3943,12.456,1.297e-35,1.009e-34,hypothetical protein CGGC5_3601
1104|01277,0.5026,0.0507,2.0211,0.0251,0.98,0.983,elmo ced-12 family protein
1104|01278,11.2666,-1.681,0.447,-3.7605,0.0001696,0.0003279,hypothetical protein CGGC5_8750
1104|01279,1.2831,-2.0488,1.4131,-1.4499,0.1471,0.1851,18s rrna biogenesis protein rcl1
1104|01280,1.8889,1.4101,1.2019,1.1732,0.2407,0.288,px domain-containing protein
1104|01282,1.7504,2.3652,1.3028,1.8155,0.06944,0.09378,hypothetical protein CGLO_16466
1104|01283,2.9632,-1.5098,0.7022,-2.1501,0.03155,0.04538,hypothetical protein CGGC5_8718
1104|01284,51.9624,3.0919,0.3224,9.5898,8.828e-22,4.509e-21,integral membrane protein
1104|01285,1.4188,2.9396,1.6536,1.7776,0.07546,0.1011,domain-containing protein
1104|01286,4.4119,0.8168,0.625,1.3069,0.1912,0.2343,ribosomal protein l10
1104|01287,12.5127,-1.7362,0.4123,-4.2112,2.541e-05,5.312e-05,preprotein translocase subunit sec66
1104|01288,89.3412,5.8479,0.4493,13.0162,9.898e-39,8.391e-38,acetate- ligase
1104|01289,23.437,-0.3245,0.3902,-0.8317,0.4056,0.4606,hypothetical protein CGGC5_8721
1104|01290,95.6973,-1.8299,0.2249,-8.1377,4.028e-16,1.64e-15,nop14-like family protein
1104|01291,188.7027,-0.244,0.378,-0.6456,0.5185,0.5726,myo-inositol transporter 1
1104|01292,77.6468,0.8424,0.1623,5.1903,2.1e-07,5.181e-07,glycosyl hydrolase family 38 domain-containing protein
1104|01293,54.8094,2.737,0.2645,10.3473,4.303e-25,2.469e-24,trna synthetase class ii core domain-containing protein
1104|01294,101.3684,6.521,0.4948,13.1803,1.139e-39,9.867e-39,major facilitator superfamily transporter
1104|01295,68.0309,0.8867,0.2125,4.1722,3.017e-05,6.263e-05,carbamoyl-phosphate synthase
1104|01296,600.7725,-3.0561,0.149,-20.5058,1.91e-93,4.415e-92,ubiquitin-conjugating enzyme
1104|01297,22.6757,0.1347,0.3253,0.4141,0.6788,0.726,oxysterol-binding protein
1104|01298,57.8893,-0.5295,0.2063,-2.5662,0.01028,0.01596,atp-dependent rna helicase eif4a
1104|01299,361.9386,-2.1833,0.1738,-12.5633,3.36e-36,2.675e-35,carboxylesterase
1104|01300,30.0549,-0.6861,0.2363,-2.9038,0.003687,0.006091,dead deah box helicase
1104|01302,124.8894,-3.204,0.3938,-8.1351,4.117e-16,1.675e-15,26s proteasome non-atpase regulatory subunit 11
1104|01303,11.5103,2.6287,0.4634,5.6721,1.411e-08,3.76e-08,pentatricopeptide repeat domain-containing protein
1104|01304,170.0622,-1.5243,0.2136,-7.1345,9.713e-13,3.356e-12,hypothetical protein CGLO_06930
1104|01305,48.6701,-3.7874,0.2956,-12.8122,1.402e-37,1.158e-36,cytoskeleton-associated protein
1104|01306,591.3028,-1.4482,0.3661,-3.956,7.622e-05,0.000153,peroxisomal membrane protein pmp47b
1104|01307,9.7165,2.8906,0.7655,3.7764,0.0001591,0.0003087,u2 auxiliary factor small
1104|01308,48.1629,4.3382,0.4103,10.574,3.936e-26,2.334e-25,transcriptional corepressor cyc8
1104|01309,4.1925,1.21,1.7193,0.7038,0.4816,0.5372,serine threonine protein
1104|01310,459.4744,-4.8479,0.1404,-34.5203,3.974e-261,7.002e-259,ribosomal protein l3
1104|01311,6.8102,3.1555,2.0685,1.5255,0.1271,0.1623,glutathione-dependent formaldehyde-activating enzyme
1104|01312,8.6676,-0.2896,2.7664,-0.1047,0.9166,0.9352,hypothetical protein CGLO_16859
1104|01313,66.1997,-1.4025,0.2437,-5.7557,8.63e-09,2.329e-08,cap-gly domain-containing protein
1104|01314,24.3128,5.0646,1.459,3.4713,0.0005179,0.0009461,protein kinase domain-containing protein
1104|01316,24.5823,0.0312,0.3563,0.0875,0.9302,0.943,replication factor c
1104|01317,32.1781,3.4196,0.4882,7.0048,2.474e-12,8.358e-12,hypothetical protein CGGC5_792
1104|01318,73.011,-6.9429,0.479,-14.4931,1.339e-47,1.401e-46,wd g-beta repeat containing protein
1104|01319,114.2969,1.3531,0.208,6.5062,7.709e-11,2.372e-10,origin recognition complex subunit
1104|01320,5.144,1.8108,0.8252,2.1943,0.02821,0.04086,proline iminopeptidase
1104|01321,1312.5395,-4.9765,0.1621,-30.7073,4.546e-207,4.42e-205,short-chain dehydrogenase reductase family
1104|01322,421.7285,-2.7651,0.2199,-12.5746,2.911e-36,2.323e-35,tlg2-vesicle protein of 38 kda
1104|01323,11.0253,2.5354,0.5072,4.9992,5.756e-07,1.374e-06,trna methyltransferase
1104|01324,1.2991,-3.4636,2.263,-1.5305,0.1259,0.1608,f-box domain-containing protein
1104|01325,0.9716,2.1277,2.4134,0.8816,0.378,0.4322,ump-cmp kinase
1104|01326,27.9085,-0.8882,0.2464,-3.6043,0.000313,0.0005875,npl4 family protein
1104|01327,80.815,-0.2679,0.2093,-1.2798,0.2006,0.2445,pwwp domain-containing protein
1104|01333,1.3919,0.5296,1.1127,0.476,0.6341,0.6831,hypothetical protein CSUB01_06877
1104|01334,2.1093,-5.7627,2.0332,-2.8343,0.004592,0.007499,---NA---
1104|01337,161.06,-0.7241,0.1675,-4.3239,1.533e-05,3.269e-05,arp2 3 complex arpc3 subunit
1104|01338,74.2627,3.3159,0.2754,12.0409,2.167e-33,1.59e-32,negative acting factor
1104|01340,902.2496,-0.6149,0.108,-5.694,1.241e-08,3.321e-08,gnat family
1104|01341,52.9254,0.4982,0.23,2.1663,0.03029,0.04367,sterol esterase precursor
1104|01342,45.1546,1.3981,0.3218,4.3439,1.4e-05,2.997e-05,hypothetical protein CGGC5_2714
1104|01343,259.499,-2.5164,0.1325,-18.9977,1.781e-80,3.287e-79,replication factor c
1104|01344,29.3862,0.1622,0.2515,0.6452,0.5188,0.5728,protein disulfide isomerase
1104|01345,288.9067,-0.8837,0.2018,-4.3797,1.188e-05,2.562e-05,dimethylaniline monooxygenase
1104|01346,311.0374,-2.5401,0.1304,-19.4844,1.49e-84,2.942e-83,hypothetical protein CGGC5_2717
1104|01347,51.964,-0.6696,0.1939,-3.4532,0.000554,0.001009,c6 finger domain-containing protein
1104|01348,0.4667,-0.3052,1.857,-0.1643,0.8695,0.8981,oxidoreductase
1104|01349,285.1296,-2.0533,0.2978,-6.8939,5.427e-12,1.795e-11,anthranilate synthase component i
1104|01350,110.4753,3.6627,0.2773,13.2062,8.075e-40,7.04e-39,hypothetical protein CGGC5_4159
1104|01351,787.1489,-8.8517,0.2756,-32.117,2.552e-226,3.049e-224,mak10 subunit
1104|01352,1.1997,0.7527,1.5457,0.487,0.6263,0.6761,metalloprotease
1104|01353,11.6795,0.0018,0.6163,0.0029,0.9977,0.9983,vacuolar protein sorting-associated protein vps13
1104|01354,413.1505,0.2192,0.1069,2.05,0.04036,0.05704,fungal cellulose binding domain-containing protein
1104|01355,46.4215,0.8697,0.2242,3.8789,0.0001049,0.0002074,nonribosomal peptide synthase
1104|01356,49.2899,-0.2458,0.2785,-0.8825,0.3775,0.4317,swi snf family dna-dependent atpase
1104|01357,91.7663,0.7287,0.2075,3.5121,0.0004446,0.0008193,flavin containing amine oxidoreductase
1104|01358,43.3258,-0.3802,0.1911,-1.9891,0.04669,0.06525,scp-like extracellular
1104|01359,21.0272,3.9386,0.4522,8.7103,3.03e-18,1.35e-17,zinc carboxypeptidase
1104|01360,5255.6606,3.7293,0.1672,22.2983,3.839e-110,1.144e-108,hypothetical protein CGLO_16489
1104|01361,86.7978,-0.3839,0.1702,-2.2555,0.0241,0.03531,integral membrane protein
1104|01362,115.9798,0.9131,0.2314,3.9465,7.932e-05,0.0001589,allantoate permease of the major facilitator superfamily
1104|01363,329.4239,2.0721,0.1406,14.7364,3.762e-49,4.09e-48,hypothetical protein FOQG_15482
1104|01364,71.2515,1.4208,0.2595,5.4751,4.372e-08,1.125e-07,fad dependent oxidoreductase
1104|01365,74.9806,2.1914,0.2093,10.4679,1.213e-25,7.073e-25,nacht and ankyrin domain protein
1104|01366,56.5839,-0.5465,0.2224,-2.4576,0.01399,0.02124,cytochrome p450 monooxygenase
1104|01367,284.6244,-1.9432,0.1436,-13.535,9.724e-42,8.937e-41,hypothetical protein CGGC5_4156
1104|01368,27.142,1.0697,0.2656,4.0276,5.635e-05,0.0001147,hypothetical protein CGGC5_4164
1104|01369,253.9606,-0.61,0.1563,-3.9024,9.524e-05,0.0001893,cytochrome p450 oxidoreductase
1104|01370,48.5224,1.2168,0.363,3.3525,0.0008009,0.001431,mitochondrial inner membrane protein 1
1104|01371,257.482,2.4658,0.1493,16.5136,2.931e-61,4.016e-60,hypothetical protein CGGC5_4173
1104|01372,228.9142,-6.5446,0.2693,-24.3011,1.906e-130,7.264e-129,glycolipid anchored surface protein
1104|01373,96.6507,1.442,0.1687,8.5497,1.234e-17,5.378e-17,cytochrome p450 monooxygenase
1104|01374,182.2479,2.0254,0.2311,8.7651,1.866e-18,8.371e-18,hypothetical protein CGGC5_4149
1104|01375,90.4563,1.5152,0.1782,8.5004,1.89e-17,8.188e-17,alternative sulfate transporter
1104|01376,76.3641,0.7817,0.1761,4.438,9.079e-06,1.973e-05,s-adenosylmethionine-dependent methyltransferase
1104|01377,40.9797,1.6201,0.2332,6.9461,3.756e-12,1.254e-11,succinate-semialdehyde dehydrogenase
1104|01378,91.0663,0.4915,0.182,2.7002,0.00693,0.01103,hypothetical protein CGGC5_4157
1104|01379,127.3618,-2.4018,0.1833,-13.1012,3.239e-39,2.779e-38,chromo domain-containing protein
1104|01380,162.6517,-1.5962,0.1208,-13.2164,7.059e-40,6.17e-39,l-amino-acid oxidase
1104|01381,63.2214,-1.0519,0.1699,-6.1918,5.949e-10,1.744e-09,---NA---
1104|01382,120.3051,1.0706,0.15,7.1367,9.562e-13,3.306e-12,pumilio-family rna binding repeat domain-containing protein
1104|01383,207.9125,-1.1344,0.1846,-6.1448,8.009e-10,2.329e-09,het domain protein
1104|01384,116.2431,-1.6132,0.131,-12.3142,7.601e-35,5.795e-34,het domain protein
1104|01385,745.2068,-1.4764,0.1258,-11.7317,8.764e-32,6.162e-31,hypothetical protein CGGC5_10017
1104|01386,127.6748,-1.124,0.2059,-5.4586,4.8e-08,1.231e-07,hypothetical protein CGGC5_13501
1104|01387,363.0855,-1.054,0.1773,-5.944,2.782e-09,7.779e-09,hypothetical protein CGGC5_13499
1104|01388,4451.4328,4.9227,0.1727,28.5044,1.032e-178,7.028e-177,wd domain-containing protein
1104|01389,79.8201,0.9471,0.1654,5.7253,1.033e-08,2.777e-08,xylulose-5-phosphate phosphoketolase
1104|01390,198.3914,1.7482,0.2151,8.1287,4.34e-16,1.763e-15,glutamate decarboxylase
1104|01391,293.6404,-5.5797,0.383,-14.5694,4.398e-48,4.648e-47,hypothetical protein CGGC5_3603
1104|01392,567.0361,-2.183,0.2034,-10.7336,7.077e-27,4.284e-26,hypothetical protein CGLO_00432
1104|01393,19.0202,2.8543,0.4327,6.5969,4.199e-11,1.312e-10,amino acid permease
1104|01394,68.1002,-0.5028,0.1827,-2.7512,0.005938,0.009555,#NAME?
1104|01395,2.2816,-5.1617,1.5468,-3.3371,0.0008466,0.001508,hypothetical protein CGLO_09873
1104|01396,19.2529,1.4485,0.3669,3.948,7.879e-05,0.0001579,abc multidrug
1104|01397,3.9956,1.2535,0.809,1.5494,0.1213,0.1554,c6 transcription factor
1104|01398,15.6732,1.8877,0.5729,3.2949,0.0009845,0.001741,aspartate aminotransferase
1104|01399,3.8618,-2.2973,1.0652,-2.1567,0.03103,0.04467,archaeal flagellin n-terminal-like domain-containing protein
1104|01400,155.0832,-1.2612,0.1831,-6.8882,5.652e-12,1.867e-11,arylesterase monooxygenase
1104|01401,163.4765,-2.9361,0.1641,-17.8968,1.25e-71,1.997e-70,rare lipoprotein a
1104|01402,145.6917,0.129,0.2339,0.5514,0.5813,0.6341,oxalate formate antiporter
1104|01403,120.7278,-1.1132,0.1344,-8.2824,1.207e-16,5.039e-16,methyltransferase domain-containing protein
1104|01404,187.8747,0.0994,0.2667,0.3726,0.7095,0.7555,methyltransferase domain-containing protein
1104|01405,17.9194,1.6326,0.4068,4.013,5.996e-05,0.0001217,ras family protein
1104|01406,178.3511,-3.2503,0.3152,-10.3127,6.173e-25,3.525e-24,hypothetical protein CGGC5_3598
1104|01407,27.0657,0.8981,0.2472,3.6329,0.0002802,0.0005291,hypothetical protein CGGC5_13495
1104|01408,189.9511,2.2031,0.1343,16.407,1.703e-60,2.294e-59,phenylacrylic acid decarboxylase
1104|01409,645.7777,-1.2149,0.2903,-4.1855,2.845e-05,5.924e-05,nucleoside-diphosphate-sugar epimerase family protein
1104|01410,95.5627,0.8716,0.1498,5.8168,5.997e-09,1.64e-08,hypothetical protein CGGC5_15206
1104|01411,43.6285,0.095,0.2507,0.3789,0.7048,0.7508,proteasome regulatory particle subunit
1104|01412,120.7679,-0.4516,0.1761,-2.5646,0.01033,0.01604,n-acetylglucosaminyl transferase component
1104|01413,131.6529,-6.2111,0.5335,-11.6419,2.525e-31,1.752e-30,mitochondrial atp synthase epsilon chain domain-containing protein
1104|01414,27.0275,1.4585,0.3473,4.1998,2.672e-05,5.575e-05,aldolase
1104|01415,80.456,-0.3765,0.1855,-2.0302,0.04234,0.05962,nad dependent epimerase dehydratase
1104|01416,69.7272,-1.3237,0.2012,-6.5802,4.697e-11,1.463e-10,binuclear zinc transcription factor
1104|01417,177.1141,0.5774,0.1227,4.7067,2.518e-06,5.74e-06,transcription initiation factor tfiid subunit a
1104|01418,56.4561,-2.9418,0.415,-7.0891,1.35e-12,4.626e-12,phytanoyl- dioxygenase family protein
1104|01419,100.1352,-1.9204,0.1584,-12.1211,8.17e-34,6.056e-33,lps-induced tumor necrosis factor alpha factor
1104|01420,179.977,-0.4354,0.1676,-2.5983,0.009367,0.01464,hypothetical protein CGGC5_10019
1104|01421,280.5782,2.5199,0.2202,11.4436,2.532e-30,1.695e-29,3-polyprenyl-4-hydroxybenzoate decarboxylase
1104|01422,147.7489,0.6326,0.1223,5.1714,2.324e-07,5.708e-07,hypothetical protein CGLO_00428
1104|01424,4.3901,1.4568,1.1183,1.3027,0.1927,0.236,---NA---
1104|01425,0.4309,1.1915,2.0175,0.5906,0.5548,0.6082,hsp70 family chaperone
1104|01427,84.1863,-1.6332,0.1671,-9.7725,1.478e-22,7.767e-22,cut9 interacting protein
1104|01428,384.1194,-10.9909,0.7446,-14.7616,2.592e-49,2.824e-48,---NA---
1104|01429,198.9981,0.1965,0.2082,0.9439,0.3452,0.3982,kinetochore protein spc24
1104|01431,11.485,8.3927,1.9812,4.2362,2.274e-05,4.779e-05,---NA---
1104|01433,44.3941,-2.1105,0.3821,-5.5235,3.324e-08,8.615e-08,hypothetical protein S40288_10053
1104|01436,1.7492,0.7642,0.9896,0.7723,0.4399,0.4959,amino acid permease
1104|01437,6.9676,5.8166,1.4451,4.0251,5.696e-05,0.0001159,cytoplasmic protein
1104|01438,12.8949,4.8396,0.7919,6.1113,9.881e-10,2.853e-09,cellulose-binding gdsl lipase acylhydrolase
1104|01440,106.9537,-0.5755,0.1541,-3.7357,0.0001872,0.0003601,cytochrome p450
1104|01441,29.8168,6.0632,0.5753,10.5395,5.68e-26,3.358e-25,atp-dependent metallopeptidase
1104|01442,1.2546,5.2681,2.3095,2.2811,0.02254,0.03317,integral membrane protein
1104|01443,25.2048,-0.3911,0.254,-1.5399,0.1236,0.1582,bzip transcription factor
1104|01444,118.2825,0.8546,0.152,5.621,1.898e-08,5.012e-08,yer057p uk114 family
1104|01445,37.3296,10.1404,1.9613,5.1703,2.337e-07,5.737e-07,cyclophilin type peptidyl-prolyl cis-trans isomerase cld
1104|01446,0.7201,-0.2896,3.554,-0.0815,0.9351,0.9469,---NA---
1104|01447,1.9896,3.2282,1.6545,1.9512,0.05104,0.0708,hypothetical protein CGGC5_1150
1104|01448,35.5391,5.287,1.0486,5.0421,4.605e-07,1.107e-06,hypothetical protein CGLO_16082
1104|01449,0.9035,2.3278,1.6663,1.397,0.1624,0.2022,cell surface
1104|01452,14.5652,8.8433,1.9913,4.4411,8.95e-06,1.946e-05,actin interacting protein 3
1104|01453,11.3528,2.921,0.4551,6.4181,1.38e-10,4.182e-10,myb dna-binding domain containing protein
1104|01454,11.9185,8.0672,2.0752,3.8873,0.0001013,0.0002007,nad dependent epimerase dehydratase
1104|01455,6.941,-0.2758,1.2579,-0.2192,0.8265,0.8588,nadph oxidase isoform 2
1104|01456,0.4902,3.8543,3.6891,1.0448,0.2961,0.3478,hypothetical protein CGGC5_1153
1104|01457,0.4884,3.8507,2.7417,1.4045,0.1602,0.1999,short chain dehydrogenase
1104|01459,23.1061,5.2427,0.6861,7.6408,2.159e-14,8.095e-14,deoxyhypusine synthase
1104|01460,10.5657,1.0024,0.5127,1.9552,0.05056,0.07018,major facilitator superfamily transporter
1104|01461,5.3087,0.6658,0.7543,0.8826,0.3774,0.4317,stress responsive a b barrel domain-containing protein
1104|01462,14.8051,0.0488,0.4085,0.1194,0.905,0.9294,carboxylesterase family protein
1104|01463,5.0503,-0.2896,2.8187,-0.1027,0.9182,0.9352,hypothetical protein CGLO_16164
1104|01464,102.6508,-0.6187,0.1747,-3.5419,0.0003972,0.0007362,ubiquitin-conjugating enzyme
1104|01466,122.8145,-3.042,0.149,-20.4226,1.052e-92,2.405e-91,acyl- dehydrogenase domain-containing protein
1104|01467,22.7628,-1.3532,0.2631,-5.1432,2.701e-07,6.597e-07,pet112 family protein
1104|01468,175.5471,3.0881,0.1753,17.6205,1.714e-69,2.664e-68,xpg domain-containing protein
1104|01470,14.7663,0.6722,2.4195,0.2778,0.7811,0.8202,hypothetical protein CGGC5_1155
1104|01471,467.5792,-8.9971,0.4021,-22.3736,7.117e-111,2.149e-109,c2h2 finger domain-containing protein
1104|01472,343.0672,-1.7609,0.219,-8.0393,9.036e-16,3.62e-15,hypothetical protein CGGC5_1155
1104|01473,12.3098,5.5385,2.0605,2.688,0.007188,0.01142,dead deah box helicase
1104|01475,799.3278,2.2175,0.3891,5.6986,1.208e-08,3.235e-08,short-chain dehydrogenase
1104|01476,159.4886,1.6911,0.1556,10.8674,1.649e-27,1.023e-26,ankyrin repeat protein
1104|01477,12.2933,1.238,0.362,3.4197,0.0006269,0.001131,hypothetical protein CGLO_14617
1104|01478,434.5912,0.5796,0.1563,3.7084,0.0002086,0.0003994,extradiol ring-cleavage dioxygenase class iii protein subunit b
1104|01479,344.2251,-3.6782,0.1206,-30.4908,3.452e-204,3.266e-202,extradiol ring-cleavage dioxygenase class iii protein subunit b
1104|01480,44.8325,-5.8212,0.5024,-11.5861,4.845e-31,3.334e-30,hsf-type dna-binding protein
1104|01481,32.9102,2.5638,2.111,1.2145,0.2246,0.2706,trna splicing endonuclease subunit
1104|01482,11.6706,1.9926,1.0078,1.9772,0.04802,0.06694,c2h2 type zinc finger domain protein
1104|01484,34.3797,2.8135,0.352,7.9927,1.32e-15,5.237e-15,myb-like dna-binding protein
1104|01485,9.6742,5.848,2.0094,2.9103,0.003611,0.00597,---NA---
1104|01486,1.405,2.4589,2.5683,0.9574,0.3384,0.3912,---NA---
1104|01488,263.4034,-2.0843,0.2096,-9.9421,2.729e-23,1.464e-22,choline transport protein
1104|01489,99.6558,0.0248,0.187,0.1325,0.8946,0.9199,dna-binding protein
1104|01490,72.1343,-0.4986,0.1632,-3.0562,0.002242,0.003808,glycosyl hydrolase family 31
1104|01491,225.0504,-4.8896,0.3015,-16.2199,3.647e-59,4.791e-58,hypothetical protein CGGC5_3577
1104|01492,25.5224,-0.2973,1.2166,-0.2444,0.8069,0.8421,prostacyclin synthase
1104|01493,342.341,0.6722,2.3943,0.2808,0.7789,0.8191,cyclophilin type peptidyl-prolyl cis-trans isomerase cld
1104|01494,5.0301,1.8115,0.8226,2.2022,0.02765,0.04012,glycoside hydrolase family 79 protein
1104|01495,69.7004,-0.2896,2.7464,-0.1054,0.916,0.9352,beta-lactamase family protein
1104|01496,102.8923,-0.1323,0.2776,-0.4766,0.6337,0.6827,proline permease
1104|01497,48.8444,4.0445,0.4789,8.445,3.041e-17,1.307e-16,phenylacetone monooxygenase
1104|01498,4.9014,6.1263,1.9834,3.0888,0.00201,0.003434,peptidase family m20 m25 m40
1104|01499,27.6604,-0.9637,0.2148,-4.4864,7.242e-06,1.588e-05,short-chain dehydrogenase reductase family
1104|01500,13.7705,0.4251,0.3997,1.0636,0.2875,0.3383,hexaprenyl pyrophosphate synthetase
1104|01501,23.0963,-0.8816,0.2741,-3.2157,0.001301,0.002272,isochorismatase hydrolase
1104|01502,56.9727,0.3181,0.1901,1.6737,0.09419,0.1238,hexose transporter
1104|01503,13.0104,-3.9728,1.5262,-2.6031,0.009238,0.01445,o-methyltransferase protein
1104|01504,13.4818,7.2322,1.996,3.6233,0.0002909,0.0005481,major facilitator superfamily transporter
1104|01505,2.0587,-0.6984,1.2866,-0.5429,0.5872,0.6399,allantoinase
1104|01506,36.1721,2.1476,2.1239,1.0111,0.312,0.3638,hypothetical protein Cob_04156
1104|01507,4.766,-3.0252,0.7006,-4.3177,1.577e-05,3.359e-05,abc transporter
1104|01509,62.9065,-3.4219,0.3317,-10.3156,5.989e-25,3.422e-24,c6 transcription factor
1104|01510,159.4752,2.1686,0.3304,6.5633,5.261e-11,1.634e-10,---NA---
1104|01511,17.5906,6.8741,1.9877,3.4584,0.0005434,0.0009906,---NA---
1104|01512,15.5225,3.4971,0.7805,4.4804,7.451e-06,1.632e-05,---NA---
1104|01513,1.3928,3.5239,2.1538,1.6361,0.1018,0.1329,pot family protein
1104|01514,2.4928,-6.53,2.219,-2.9427,0.003253,0.005409,abc transporter
1104|01517,0.4556,-0.4019,2.1887,-0.1836,0.8543,0.884,short chain dehydrogenase
1104|01519,10.8962,-6.1663,1.1006,-5.6026,2.112e-08,5.551e-08,---NA---
1104|01520,56.7166,-4.1335,0.2675,-15.4528,7.221e-54,8.635e-53,---NA---
1104|01521,50.4502,0.2837,0.2034,1.3951,0.163,0.2029,sugar transporter
1104|01522,127.0381,-3.488,0.1717,-20.3145,9.565e-92,2.158e-90,short chain type dehydrogenase
1104|01523,61.5048,-0.7093,0.2155,-3.2912,0.0009977,0.001763,---NA---
1104|01524,845.4365,-0.9255,0.125,-7.4028,1.333e-13,4.814e-13,hypothetical protein CFIO01_07337
1104|01525,71.2876,-7.7489,0.674,-11.4975,1.358e-30,9.21e-30,---NA---
1104|01526,100.8193,-5.0716,0.5485,-9.2469,2.311e-20,1.118e-19,---NA---
1104|01527,815.2736,-3.9367,0.1278,-30.8088,1.995e-208,1.967e-206,secreted protein
1104|01528,2081.9152,3.3252,0.1729,19.2298,2.083e-82,3.978e-81,glycoside hydrolase family 95
1104|01529,161.7752,0.5629,0.1432,3.9319,8.427e-05,0.0001685,c6 transcription factor
1104|01530,38.3455,-0.4361,0.2289,-1.9053,0.05674,0.07805,mannosyl transferase
1104|01531,159.2825,-0.6818,0.2055,-3.3168,0.0009106,0.001616,histone h1
1104|01532,207.2975,-2.0858,0.1837,-11.357,6.844e-30,4.523e-29,mucin-desulfating sulfatase (n-acetylglucosamine-6-sulfatase)
1104|01533,190.6457,-2.8812,0.1322,-21.8016,2.238e-105,6.224e-104,nmra-like family partial
1104|01534,0.7304,1.4622,1.5422,0.9481,0.3431,0.3961,hypothetical protein CGGC5_1146
1104|01535,78.0742,-1.8464,0.1803,-10.2382,1.336e-24,7.527e-24,het domain-containing protein
1104|01536,12.587,1.307,0.4692,2.7852,0.005349,0.008652,flavin amine oxidase
1104|01537,57.5999,0.0396,0.169,0.2342,0.8149,0.8492,o-methyltransferase family 3
1104|01538,137.5903,-1.3308,0.1565,-8.5053,1.811e-17,7.855e-17,vacuolar h+-atpase assembly protein
1104|01539,26.3762,3.9896,0.4247,9.3935,5.802e-21,2.859e-20,fructose-bisphosphate aldolase
1104|01540,103.2751,1.2921,0.2081,6.2077,5.376e-10,1.58e-09,"hypothetical protein CFIO01_08324, partial"
1104|01541,263.6276,-0.7869,0.1868,-4.2115,2.537e-05,5.306e-05,high-affinity nicotinic acid transporter
1104|01542,1272.8334,3.4637,0.1393,24.8582,2.106e-136,8.936e-135,histidine acid
1104|01543,67.4632,0.4989,0.2131,2.3409,0.01924,0.02859,glycosyl hydrolase family 10
1104|01544,154.777,-3.3661,0.1702,-19.7745,4.941e-87,1.032e-85,mfs maltose permease
1104|01545,380.5956,-3.8174,0.2098,-18.1988,5.271e-74,8.794e-73,alpha beta hydrolase fold protein
1104|01546,68.2638,5.284,0.4958,10.6583,1.595e-26,9.568e-26,alpha beta hydrolase fold protein
1104|01547,473.7819,0.4915,0.0761,6.4563,1.073e-10,3.27e-10,hypothetical protein CGGC5_10683
1104|01548,88.9341,2.8238,0.2599,10.8659,1.676e-27,1.039e-26,hypothetical protein CGGC5_1133
1104|01549,2018.9451,0.7113,0.1446,4.9203,8.641e-07,2.034e-06,transaldolase b
1104|01550,29.8535,4.2038,0.4626,9.0872,1.017e-19,4.767e-19,glycylpeptide n-tetradecanoyltransferase
1104|01551,471.0614,-3.8242,0.2934,-13.0364,7.6e-39,6.458e-38,hypothetical protein CGGC5_3565
1104|01552,57.1012,-0.4195,0.2447,-1.7146,0.08642,0.1143,hypothetical protein CGLO_01259
1104|01553,15.2094,-0.0319,0.5755,-0.0555,0.9557,0.9615,pectate lyase
1104|01554,1.8683,4.585,1.5675,2.925,0.003445,0.005707,gmc oxidoreductase
1104|01555,469.2583,-0.6994,0.1299,-5.3823,7.354e-08,1.867e-07,cation-transporting atpase 4
1104|01556,102.3751,1.2111,0.246,4.9232,8.515e-07,2.006e-06,general amino acid permease
1104|01557,160.9928,-0.6453,0.2465,-2.6178,0.008851,0.01388,hypothetical protein FGSG_11654
1104|01558,261.8405,-2.422,0.1106,-21.9047,2.341e-106,6.627e-105,esterase
1104|01559,32.5329,-0.0352,0.2586,-0.1361,0.8917,0.9172,hypothetical protein CGGC5_10680
1104|01560,235.822,0.1501,0.1481,1.0136,0.3108,0.3626,---NA---
1104|01561,63.336,3.1344,0.306,10.2417,1.289e-24,7.269e-24,hypothetical protein CFIO01_00594
1104|01562,105.4814,2.3029,0.2268,10.154,3.179e-24,1.761e-23,heterokaryon incompatibility protein
1104|01563,15.0421,-4.6141,0.505,-9.1361,6.472e-20,3.073e-19,beta-ketoacyl synthase domain-containing protein
1104|01564,225.0706,-4.4,0.3333,-13.2003,8.735e-40,7.597e-39,lariat debranching enzyme domain-containing protein
1104|01565,32.7296,0.3196,0.3293,0.9704,0.3319,0.3848,hypothetical protein FOZG_15989
1104|01566,472.3661,0.7663,0.0884,8.6653,4.503e-18,1.998e-17,---NA---
1104|01567,37.4307,0.5974,0.2448,2.4406,0.01466,0.0222,---NA---
1104|01568,416.6754,3.5569,0.3287,10.8201,2.766e-27,1.7e-26,glycosyl hydrolase family 47
1104|01569,80.1967,0.5684,0.1917,2.9644,0.003032,0.005065,---NA---
1104|01570,117.4544,0.0681,0.2076,0.328,0.7429,0.787,hypothetical protein CGGC5_5706
1104|01571,1602.5911,-5.8335,0.1942,-30.0335,3.585e-198,3.179e-196,origin recognition complex subunit 6
1104|01572,214.2533,-0.5315,0.1523,-3.4888,0.0004851,0.0008903,monooxygenase
1104|01573,177.1373,-3.0996,0.1632,-18.9873,2.174e-80,3.995e-79,4-coumarate- ligase
1104|01574,120.4452,0.9636,0.2661,3.6216,0.0002928,0.0005515,short chain dehydrogenase reductase
1104|01575,106.0027,-1.3864,0.1228,-11.2856,1.545e-29,1.014e-28,domain-containing protein
