sample,mate,cycle,mean_q,q25,median_q,q75,n_reads
CIH1,1,124,39.337,42.0,42.0,42.0,100000
CIH1,1,125,38.971,42.0,42.0,42.0,100000
CIH1,1,126,38.662,42.0,42.0,42.0,100000
CIH1,1,127,38.836,37.0,42.0,42.0,100000
CIH1,1,128,38.78,37.0,42.0,42.0,100000
CIH1,1,129,38.707,37.0,42.0,42.0,100000
CIH1,1,130,38.728,37.0,42.0,42.0,100000
CIH1,1,131,38.569,37.0,42.0,42.0,100000
CIH1,1,132,38.732,37.0,42.0,42.0,100000
CIH1,1,133,38.423,37.0,42.0,42.0,100000
CIH1,1,134,38.73,37.0,42.0,42.0,100000
CIH1,1,135,38.467,37.0,42.0,42.0,100000
CIH1,1,136,38.621,37.0,42.0,42.0,100000
CIH1,1,137,38.621,37.0,42.0,42.0,100000
CIH1,1,138,38.711,37.0,42.0,42.0,100000
CIH1,1,139,38.527,37.0,42.0,42.0,100000
CIH1,1,140,38.081,37.0,42.0,42.0,100000
CIH1,1,141,38.315,37.0,42.0,42.0,100000
CIH1,1,142,38.405,37.0,42.0,42.0,100000
CIH1,1,143,38.448,37.0,42.0,42.0,100000
CIH1,1,144,38.06,37.0,42.0,42.0,100000
CIH1,1,145,38.195,37.0,42.0,42.0,100000
CIH1,1,146,38.172,37.0,42.0,42.0,100000
CIH1,1,147,38.299,37.0,42.0,42.0,100000
CIH1,1,148,37.757,37.0,42.0,42.0,100000
CIH1,1,149,37.975,37.0,42.0,42.0,100000
CIH1,1,150,38.022,37.0,42.0,42.0,100000
CIH1,2,1,30.39,32.0,32.0,32.0,100000
CIH1,2,2,31.166,32.0,32.0,32.0,100000
CIH1,2,3,35.237,37.0,37.0,37.0,100000
CIH1,2,4,35.758,37.0,37.0,37.0,100000
CIH1,2,5,35.939,37.0,37.0,37.0,100000
CIH1,2,6,39.905,42.0,42.0,42.0,100000
CIH1,2,7,40.074,42.0,42.0,42.0,100000
CIH1,2,8,40.436,42.0,42.0,42.0,100000
CIH1,2,9,40.306,42.0,42.0,42.0,100000
CIH1,2,10,40.481,42.0,42.0,42.0,100000
CIH1,2,11,40.605,42.0,42.0,42.0,100000
CIH1,2,12,40.338,42.0,42.0,42.0,100000
CIH1,2,13,40.431,42.0,42.0,42.0,100000
CIH1,2,14,39.899,42.0,42.0,42.0,100000
CIH1,2,15,40.305,42.0,42.0,42.0,100000
CIH1,2,16,40.346,42.0,42.0,42.0,100000
CIH1,2,17,40.364,42.0,42.0,42.0,100000
CIH1,2,18,40.311,42.0,42.0,42.0,100000
CIH1,2,19,40.239,42.0,42.0,42.0,100000
CIH1,2,20,40.465,42.0,42.0,42.0,100000
CIH1,2,21,40.301,42.0,42.0,42.0,100000
CIH1,2,22,39.871,42.0,42.0,42.0,100000
CIH1,2,23,39.742,42.0,42.0,42.0,100000
CIH1,2,24,40.037,42.0,42.0,42.0,100000
CIH1,2,25,39.422,42.0,42.0,42.0,100000
CIH1,2,26,40.067,42.0,42.0,42.0,100000
CIH1,2,27,39.974,42.0,42.0,42.0,100000
CIH1,2,28,39.947,42.0,42.0,42.0,100000
CIH1,2,29,39.74,42.0,42.0,42.0,100000
CIH1,2,30,40.139,42.0,42.0,42.0,100000
CIH1,2,31,39.899,42.0,42.0,42.0,100000
CIH1,2,32,40.102,42.0,42.0,42.0,100000
CIH1,2,33,40.279,42.0,42.0,42.0,100000
CIH1,2,34,39.869,42.0,42.0,42.0,100000
CIH1,2,35,40.037,42.0,42.0,42.0,100000
CIH1,2,36,40.046,42.0,42.0,42.0,100000
CIH1,2,37,40.153,42.0,42.0,42.0,100000
CIH1,2,38,39.94,42.0,42.0,42.0,100000
CIH1,2,39,39.982,42.0,42.0,42.0,100000
CIH1,2,40,40.027,42.0,42.0,42.0,100000
CIH1,2,41,40.041,42.0,42.0,42.0,100000
CIH1,2,42,39.98,42.0,42.0,42.0,100000
CIH1,2,43,39.948,42.0,42.0,42.0,100000
CIH1,2,44,40.045,42.0,42.0,42.0,100000
CIH1,2,45,40.137,42.0,42.0,42.0,100000
CIH1,2,46,39.921,42.0,42.0,42.0,100000
CIH1,2,47,39.934,42.0,42.0,42.0,100000
CIH1,2,48,39.771,42.0,42.0,42.0,100000
CIH1,2,49,39.989,42.0,42.0,42.0,100000
CIH1,2,50,39.354,42.0,42.0,42.0,100000
CIH1,2,51,39.377,42.0,42.0,42.0,100000
CIH1,2,52,39.534,42.0,42.0,42.0,100000
CIH1,2,53,39.758,42.0,42.0,42.0,100000
CIH1,2,54,39.742,42.0,42.0,42.0,100000
CIH1,2,55,39.773,42.0,42.0,42.0,100000
CIH1,2,56,39.898,42.0,42.0,42.0,100000
CIH1,2,57,39.766,42.0,42.0,42.0,100000
CIH1,2,58,39.644,42.0,42.0,42.0,100000
CIH1,2,59,39.698,42.0,42.0,42.0,100000
CIH1,2,60,39.462,42.0,42.0,42.0,100000
CIH1,2,61,39.666,42.0,42.0,42.0,100000
CIH1,2,62,39.651,42.0,42.0,42.0,100000
CIH1,2,63,39.452,42.0,42.0,42.0,100000
CIH1,2,64,39.654,42.0,42.0,42.0,100000
CIH1,2,65,39.373,42.0,42.0,42.0,100000
CIH1,2,66,39.312,42.0,42.0,42.0,100000
CIH1,2,67,39.483,42.0,42.0,42.0,100000
CIH1,2,68,39.452,42.0,42.0,42.0,100000
CIH1,2,69,39.539,42.0,42.0,42.0,100000
CIH1,2,70,39.683,42.0,42.0,42.0,100000
CIH1,2,71,39.598,42.0,42.0,42.0,100000
CIH1,2,72,39.657,42.0,42.0,42.0,100000
CIH1,2,73,39.475,42.0,42.0,42.0,100000
CIH1,2,74,38.967,42.0,42.0,42.0,100000
CIH1,2,75,39.264,42.0,42.0,42.0,100000
CIH1,2,76,38.231,37.0,42.0,42.0,100000
CIH1,2,77,38.919,37.0,42.0,42.0,100000
CIH1,2,78,39.019,42.0,42.0,42.0,100000
CIH1,2,79,39.208,42.0,42.0,42.0,100000
CIH1,2,80,39.039,42.0,42.0,42.0,100000
CIH1,2,81,39.159,42.0,42.0,42.0,100000
CIH1,2,82,39.32,42.0,42.0,42.0,100000
CIH1,2,83,39.14,42.0,42.0,42.0,100000
CIH1,2,84,39.178,42.0,42.0,42.0,100000
CIH1,2,85,39.274,42.0,42.0,42.0,100000
CIH1,2,86,39.231,42.0,42.0,42.0,100000
CIH1,2,87,39.427,42.0,42.0,42.0,100000
CIH1,2,88,39.458,42.0,42.0,42.0,100000
CIH1,2,89,39.262,42.0,42.0,42.0,100000
CIH1,2,90,39.535,42.0,42.0,42.0,100000
CIH1,2,91,39.003,42.0,42.0,42.0,100000
CIH1,2,92,39.205,42.0,42.0,42.0,100000
CIH1,2,93,38.906,42.0,42.0,42.0,100000
CIH1,2,94,38.961,42.0,42.0,42.0,100000
CIH1,2,95,38.973,42.0,42.0,42.0,100000
CIH1,2,96,39.138,42.0,42.0,42.0,100000
CIH1,2,97,39.12,42.0,42.0,42.0,100000
CIH1,2,98,39.041,42.0,42.0,42.0,100000
CIH1,2,99,39.046,42.0,42.0,42.0,100000
CIH1,2,100,38.952,42.0,42.0,42.0,100000
CIH1,2,101,39.044,42.0,42.0,42.0,100000
CIH1,2,102,39.006,42.0,42.0,42.0,100000
CIH1,2,103,39.066,42.0,42.0,42.0,100000
CIH1,2,104,38.86,37.0,42.0,42.0,100000
CIH1,2,105,38.551,37.0,42.0,42.0,100000
CIH1,2,106,38.672,37.0,42.0,42.0,100000
CIH1,2,107,38.085,37.0,42.0,42.0,100000
CIH1,2,108,38.31,37.0,42.0,42.0,100000
CIH1,2,109,37.536,37.0,42.0,42.0,100000
CIH1,2,110,37.953,37.0,42.0,42.0,100000
CIH1,2,111,38.181,37.0,42.0,42.0,100000
CIH1,2,112,37.734,37.0,42.0,42.0,100000
CIH1,2,113,37.388,37.0,42.0,42.0,100000
CIH1,2,114,37.939,37.0,42.0,42.0,100000
CIH1,2,115,37.456,37.0,42.0,42.0,100000
CIH1,2,116,37.831,37.0,42.0,42.0,100000
CIH1,2,117,38.071,37.0,42.0,42.0,100000
CIH1,2,118,38.243,37.0,42.0,42.0,100000
CIH1,2,119,37.835,37.0,42.0,42.0,100000
CIH1,2,120,37.768,37.0,42.0,42.0,100000
CIH1,2,121,37.517,37.0,42.0,42.0,100000
CIH1,2,122,37.799,37.0,42.0,42.0,100000
CIH1,2,123,37.8,37.0,42.0,42.0,100000
CIH1,2,124,37.125,37.0,42.0,42.0,100000
CIH1,2,125,37.324,37.0,42.0,42.0,100000
CIH1,2,126,37.409,37.0,42.0,42.0,100000
CIH1,2,127,36.981,37.0,42.0,42.0,100000
CIH1,2,128,36.567,37.0,42.0,42.0,100000
CIH1,2,129,36.428,32.0,42.0,42.0,100000
CIH1,2,130,36.701,32.0,42.0,42.0,100000
CIH1,2,131,36.666,32.0,42.0,42.0,100000
CIH1,2,132,36.51,32.0,42.0,42.0,100000
CIH1,2,133,36.55,32.0,42.0,42.0,100000
CIH1,2,134,36.357,32.0,42.0,42.0,100000
CIH1,2,135,36.056,32.0,42.0,42.0,100000
CIH1,2,136,35.916,32.0,42.0,42.0,100000
CIH1,2,137,35.942,32.0,42.0,42.0,100000
CIH1,2,138,35.682,32.0,37.0,42.0,100000
CIH1,2,139,35.724,32.0,37.0,42.0,100000
CIH1,2,140,35.354,32.0,37.0,42.0,100000
CIH1,2,141,35.335,32.0,42.0,42.0,100000
CIH1,2,142,35.206,32.0,37.0,42.0,100000
CIH1,2,143,35.117,32.0,37.0,42.0,100000
CIH1,2,144,35.221,32.0,37.0,42.0,100000
CIH1,2,145,35.058,32.0,37.0,42.0,100000
CIH1,2,146,34.967,32.0,37.0,42.0,100000
CIH1,2,147,35.138,32.0,37.0,42.0,100000
CIH1,2,148,34.254,32.0,37.0,42.0,100000
CIH1,2,149,34.347,32.0,37.0,42.0,100000
CIH1,2,150,34.641,32.0,37.0,42.0,100000
CIH2,1,1,31.518,32.0,32.0,32.0,100000
CIH2,1,2,31.558,32.0,32.0,32.0,100000
CIH2,1,3,35.938,37.0,37.0,37.0,100000
CIH2,1,4,36.317,37.0,37.0,37.0,100000
CIH2,1,5,36.457,37.0,37.0,37.0,100000
CIH2,1,6,40.683,42.0,42.0,42.0,100000
CIH2,1,7,40.768,42.0,42.0,42.0,100000
CIH2,1,8,40.914,42.0,42.0,42.0,100000
CIH2,1,9,40.934,42.0,42.0,42.0,100000
CIH2,1,10,40.922,42.0,42.0,42.0,100000
CIH2,1,11,41.052,42.0,42.0,42.0,100000
CIH2,1,12,41.078,42.0,42.0,42.0,100000
CIH2,1,13,41.033,42.0,42.0,42.0,100000
CIH2,1,14,40.815,42.0,42.0,42.0,100000
CIH2,1,15,41.036,42.0,42.0,42.0,100000
CIH2,1,16,40.979,42.0,42.0,42.0,100000
CIH2,1,17,40.976,42.0,42.0,42.0,100000
CIH2,1,18,40.989,42.0,42.0,42.0,100000
CIH2,1,19,40.992,42.0,42.0,42.0,100000
CIH2,1,20,40.814,42.0,42.0,42.0,100000
CIH2,1,21,40.887,42.0,42.0,42.0,100000
CIH2,1,22,40.896,42.0,42.0,42.0,100000
CIH2,1,23,40.841,42.0,42.0,42.0,100000
CIH2,1,24,40.49,42.0,42.0,42.0,100000
CIH2,1,25,40.635,42.0,42.0,42.0,100000
CIH2,1,26,40.653,42.0,42.0,42.0,100000
CIH2,1,27,40.493,42.0,42.0,42.0,100000
CIH2,1,28,40.616,42.0,42.0,42.0,100000
CIH2,1,29,40.418,42.0,42.0,42.0,100000
CIH2,1,30,40.467,42.0,42.0,42.0,100000
CIH2,1,31,40.512,42.0,42.0,42.0,100000
CIH2,1,32,40.472,42.0,42.0,42.0,100000
CIH2,1,33,40.239,42.0,42.0,42.0,100000
CIH2,1,34,40.161,42.0,42.0,42.0,100000
CIH2,1,35,40.239,42.0,42.0,42.0,100000
CIH2,1,36,40.422,42.0,42.0,42.0,100000
CIH2,1,37,40.263,42.0,42.0,42.0,100000
CIH2,1,38,40.361,42.0,42.0,42.0,100000
CIH2,1,39,40.503,42.0,42.0,42.0,100000
CIH2,1,40,40.401,42.0,42.0,42.0,100000
CIH2,1,41,40.383,42.0,42.0,42.0,100000
CIH2,1,42,40.271,42.0,42.0,42.0,100000
CIH2,1,43,40.184,42.0,42.0,42.0,100000
CIH2,1,44,40.302,42.0,42.0,42.0,100000
CIH2,1,45,40.351,42.0,42.0,42.0,100000
CIH2,1,46,40.305,42.0,42.0,42.0,100000
CIH2,1,47,40.117,42.0,42.0,42.0,100000
CIH2,1,48,40.174,42.0,42.0,42.0,100000
CIH2,1,49,40.3,42.0,42.0,42.0,100000
CIH2,1,50,40.2,42.0,42.0,42.0,100000
CIH2,1,51,40.34,42.0,42.0,42.0,100000
CIH2,1,52,40.255,42.0,42.0,42.0,100000
CIH2,1,53,39.9,42.0,42.0,42.0,100000
CIH2,1,54,39.948,42.0,42.0,42.0,100000
CIH2,1,55,40.055,42.0,42.0,42.0,100000
CIH2,1,56,39.923,42.0,42.0,42.0,100000
CIH2,1,57,39.994,42.0,42.0,42.0,100000
CIH2,1,58,40.0,42.0,42.0,42.0,100000
CIH2,1,59,40.149,42.0,42.0,42.0,100000
CIH2,1,60,40.098,42.0,42.0,42.0,100000
CIH2,1,61,40.17,42.0,42.0,42.0,100000
CIH2,1,62,40.178,42.0,42.0,42.0,100000
CIH2,1,63,39.983,42.0,42.0,42.0,100000
CIH2,1,64,40.165,42.0,42.0,42.0,100000
CIH2,1,65,39.797,42.0,42.0,42.0,100000
CIH2,1,66,39.873,42.0,42.0,42.0,100000
CIH2,1,67,40.047,42.0,42.0,42.0,100000
CIH2,1,68,40.023,42.0,42.0,42.0,100000
CIH2,1,69,39.939,42.0,42.0,42.0,100000
CIH2,1,70,39.706,42.0,42.0,42.0,100000
CIH2,1,71,39.462,42.0,42.0,42.0,100000
CIH2,1,72,39.596,42.0,42.0,42.0,100000
CIH2,1,73,39.533,42.0,42.0,42.0,100000
CIH2,1,74,39.587,42.0,42.0,42.0,100000
CIH2,1,75,39.68,42.0,42.0,42.0,100000
CIH2,1,76,38.839,37.0,42.0,42.0,100000
CIH2,1,77,39.485,42.0,42.0,42.0,100000
CIH2,1,78,39.599,42.0,42.0,42.0,100000
CIH2,1,79,39.854,42.0,42.0,42.0,100000
CIH2,1,80,39.619,42.0,42.0,42.0,100000
CIH2,1,81,39.654,42.0,42.0,42.0,100000
CIH2,1,82,39.753,42.0,42.0,42.0,100000
CIH2,1,83,39.785,42.0,42.0,42.0,100000
CIH2,1,84,39.827,42.0,42.0,42.0,100000
CIH2,1,85,39.917,42.0,42.0,42.0,100000
CIH2,1,86,40.023,42.0,42.0,42.0,100000
CIH2,1,87,39.817,42.0,42.0,42.0,100000
CIH2,1,88,39.375,42.0,42.0,42.0,100000
CIH2,1,89,39.735,42.0,42.0,42.0,100000
CIH2,1,90,39.695,42.0,42.0,42.0,100000
CIH2,1,91,39.792,42.0,42.0,42.0,100000
CIH2,1,92,39.672,42.0,42.0,42.0,100000
CIH2,1,93,39.632,42.0,42.0,42.0,100000
CIH2,1,94,39.79,42.0,42.0,42.0,100000
CIH2,1,95,39.569,42.0,42.0,42.0,100000
CIH2,1,96,39.811,42.0,42.0,42.0,100000
CIH2,1,97,39.553,42.0,42.0,42.0,100000
CIH2,1,98,39.358,42.0,42.0,42.0,100000
CIH2,1,99,39.192,42.0,42.0,42.0,100000
CIH2,1,100,39.55,42.0,42.0,42.0,100000
CIH2,1,101,39.486,42.0,42.0,42.0,100000
CIH2,1,102,39.636,42.0,42.0,42.0,100000
CIH2,1,103,39.485,42.0,42.0,42.0,100000
CIH2,1,104,39.444,42.0,42.0,42.0,100000
CIH2,1,105,39.646,42.0,42.0,42.0,100000
CIH2,1,106,39.724,42.0,42.0,42.0,100000
CIH2,1,107,39.455,42.0,42.0,42.0,100000
CIH2,1,108,39.459,42.0,42.0,42.0,100000
CIH2,1,109,39.711,42.0,42.0,42.0,100000
CIH2,1,110,39.681,42.0,42.0,42.0,100000
CIH2,1,111,39.719,42.0,42.0,42.0,100000
CIH2,1,112,38.978,42.0,42.0,42.0,100000
CIH2,1,113,39.493,42.0,42.0,42.0,100000
CIH2,1,114,39.577,42.0,42.0,42.0,100000
CIH2,1,115,39.405,42.0,42.0,42.0,100000
CIH2,1,116,39.09,42.0,42.0,42.0,100000
CIH2,1,117,39.238,42.0,42.0,42.0,100000
CIH2,1,118,39.425,42.0,42.0,42.0,100000
CIH2,1,119,39.519,42.0,42.0,42.0,100000
CIH2,1,120,39.279,42.0,42.0,42.0,100000
CIH2,1,121,39.274,42.0,42.0,42.0,100000
CIH2,1,122,39.305,42.0,42.0,42.0,100000
CIH2,1,123,39.207,42.0,42.0,42.0,100000
CIH2,1,124,39.199,42.0,42.0,42.0,100000
CIH2,1,125,38.843,37.0,42.0,42.0,100000
CIH2,1,126,38.578,37.0,42.0,42.0,100000
CIH2,1,127,38.757,37.0,42.0,42.0,100000
CIH2,1,128,38.717,37.0,42.0,42.0,100000
CIH2,1,129,38.651,37.0,42.0,42.0,100000
CIH2,1,130,38.643,37.0,42.0,42.0,100000
CIH2,1,131,38.489,37.0,42.0,42.0,100000
CIH2,1,132,38.632,37.0,42.0,42.0,100000
CIH2,1,133,38.322,37.0,42.0,42.0,100000
CIH2,1,134,38.634,37.0,42.0,42.0,100000
CIH2,1,135,38.349,37.0,42.0,42.0,100000
CIH2,1,136,38.483,37.0,42.0,42.0,100000
CIH2,1,137,38.499,37.0,42.0,42.0,100000
CIH2,1,138,38.545,37.0,42.0,42.0,100000
CIH2,1,139,38.397,37.0,42.0,42.0,100000
CIH2,1,140,37.988,37.0,42.0,42.0,100000
CIH2,1,141,38.176,37.0,42.0,42.0,100000
CIH2,1,142,38.279,37.0,42.0,42.0,100000
CIH2,1,143,38.315,37.0,42.0,42.0,100000
CIH2,1,144,37.96,37.0,42.0,42.0,100000
CIH2,1,145,38.065,37.0,42.0,42.0,100000
CIH2,1,146,38.063,37.0,42.0,42.0,100000
CIH2,1,147,38.215,37.0,42.0,42.0,100000
CIH2,1,148,37.656,37.0,42.0,42.0,100000
CIH2,1,149,37.858,37.0,42.0,42.0,100000
CIH2,1,150,37.911,37.0,42.0,42.0,100000
CIH2,2,1,30.69,32.0,32.0,32.0,100000
CIH2,2,2,31.235,32.0,32.0,32.0,100000
CIH2,2,3,35.348,37.0,37.0,37.0,100000
CIH2,2,4,35.785,37.0,37.0,37.0,100000
CIH2,2,5,35.902,37.0,37.0,37.0,100000
CIH2,2,6,39.819,42.0,42.0,42.0,100000
CIH2,2,7,40.117,42.0,42.0,42.0,100000
CIH2,2,8,40.456,42.0,42.0,42.0,100000
CIH2,2,9,40.324,42.0,42.0,42.0,100000
CIH2,2,10,40.434,42.0,42.0,42.0,100000
CIH2,2,11,40.56,42.0,42.0,42.0,100000
CIH2,2,12,40.341,42.0,42.0,42.0,100000
CIH2,2,13,40.42,42.0,42.0,42.0,100000
CIH2,2,14,39.947,42.0,42.0,42.0,100000
CIH2,2,15,40.335,42.0,42.0,42.0,100000
CIH2,2,16,40.319,42.0,42.0,42.0,100000
CIH2,2,17,40.366,42.0,42.0,42.0,100000
CIH2,2,18,40.313,42.0,42.0,42.0,100000
CIH2,2,19,40.221,42.0,42.0,42.0,100000
CIH2,2,20,40.389,42.0,42.0,42.0,100000
CIH2,2,21,40.273,42.0,42.0,42.0,100000
CIH2,2,22,39.884,42.0,42.0,42.0,100000
CIH2,2,23,39.734,42.0,42.0,42.0,100000
CIH2,2,24,40.02,42.0,42.0,42.0,100000
CIH2,2,25,39.46,42.0,42.0,42.0,100000
CIH2,2,26,40.09,42.0,42.0,42.0,100000
CIH2,2,27,40.02,42.0,42.0,42.0,100000
CIH2,2,28,39.966,42.0,42.0,42.0,100000
CIH2,2,29,39.768,42.0,42.0,42.0,100000
CIH2,2,30,40.118,42.0,42.0,42.0,100000
CIH2,2,31,39.896,42.0,42.0,42.0,100000
CIH2,2,32,40.101,42.0,42.0,42.0,100000
CIH2,2,33,40.263,42.0,42.0,42.0,100000
CIH2,2,34,39.85,42.0,42.0,42.0,100000
CIH2,2,35,40.025,42.0,42.0,42.0,100000
CIH2,2,36,40.0,42.0,42.0,42.0,100000
CIH2,2,37,40.115,42.0,42.0,42.0,100000
CIH2,2,38,39.912,42.0,42.0,42.0,100000
CIH2,2,39,39.969,42.0,42.0,42.0,100000
CIH2,2,40,39.983,42.0,42.0,42.0,100000
CIH2,2,41,39.988,42.0,42.0,42.0,100000
CIH2,2,42,39.922,42.0,42.0,42.0,100000
CIH2,2,43,39.891,42.0,42.0,42.0,100000
CIH2,2,44,39.982,42.0,42.0,42.0,100000
CIH2,2,45,40.075,42.0,42.0,42.0,100000
CIH2,2,46,39.844,42.0,42.0,42.0,100000
CIH2,2,47,39.87,42.0,42.0,42.0,100000
CIH2,2,48,39.679,42.0,42.0,42.0,100000
CIH2,2,49,39.852,42.0,42.0,42.0,100000
CIH2,2,50,39.299,42.0,42.0,42.0,100000
CIH2,2,51,39.366,42.0,42.0,42.0,100000
CIH2,2,52,39.5,42.0,42.0,42.0,100000
CIH2,2,53,39.688,42.0,42.0,42.0,100000
CIH2,2,54,39.637,42.0,42.0,42.0,100000
CIH2,2,55,39.718,42.0,42.0,42.0,100000
CIH2,2,56,39.836,42.0,42.0,42.0,100000
CIH2,2,57,39.689,42.0,42.0,42.0,100000
CIH2,2,58,39.574,42.0,42.0,42.0,100000
CIH2,2,59,39.579,42.0,42.0,42.0,100000
CIH2,2,60,39.424,42.0,42.0,42.0,100000
CIH2,2,61,39.606,42.0,42.0,42.0,100000
CIH2,2,62,39.618,42.0,42.0,42.0,100000
CIH2,2,63,39.485,42.0,42.0,42.0,100000
CIH2,2,64,39.599,42.0,42.0,42.0,100000
CIH2,2,65,39.303,42.0,42.0,42.0,100000
CIH2,2,66,39.236,42.0,42.0,42.0,100000
CIH2,2,67,39.389,42.0,42.0,42.0,100000
CIH2,2,68,39.377,42.0,42.0,42.0,100000
CIH2,2,69,39.492,42.0,42.0,42.0,100000
CIH2,2,70,39.589,42.0,42.0,42.0,100000
CIH2,2,71,39.544,42.0,42.0,42.0,100000
CIH2,2,72,39.579,42.0,42.0,42.0,100000
CIH2,2,73,39.399,42.0,42.0,42.0,100000
CIH2,2,74,38.926,42.0,42.0,42.0,100000
CIH2,2,75,39.17,42.0,42.0,42.0,100000
CIH2,2,76,38.136,37.0,42.0,42.0,100000
CIH2,2,77,38.837,37.0,42.0,42.0,100000
CIH2,2,78,38.931,42.0,42.0,42.0,100000
CIH2,2,79,39.146,42.0,42.0,42.0,100000
CIH2,2,80,38.988,42.0,42.0,42.0,100000
CIH2,2,81,39.106,42.0,42.0,42.0,100000
CIH2,2,82,39.267,42.0,42.0,42.0,100000
CIH2,2,83,39.05,42.0,42.0,42.0,100000
CIH2,2,84,39.13,42.0,42.0,42.0,100000
CIH2,2,85,39.209,42.0,42.0,42.0,100000
CIH2,2,86,39.166,42.0,42.0,42.0,100000
CIH2,2,87,39.37,42.0,42.0,42.0,100000
CIH2,2,88,39.344,42.0,42.0,42.0,100000
CIH2,2,89,39.203,42.0,42.0,42.0,100000
CIH2,2,90,39.445,42.0,42.0,42.0,100000
CIH2,2,91,38.964,42.0,42.0,42.0,100000
CIH2,2,92,39.139,42.0,42.0,42.0,100000
CIH2,2,93,38.851,42.0,42.0,42.0,100000
CIH2,2,94,38.92,42.0,42.0,42.0,100000
CIH2,2,95,38.892,42.0,42.0,42.0,100000
CIH2,2,96,39.044,42.0,42.0,42.0,100000
CIH2,2,97,39.024,42.0,42.0,42.0,100000
CIH2,2,98,38.942,42.0,42.0,42.0,100000
CIH2,2,99,38.932,42.0,42.0,42.0,100000
CIH2,2,100,38.857,42.0,42.0,42.0,100000
CIH2,2,101,38.964,42.0,42.0,42.0,100000
CIH2,2,102,38.886,42.0,42.0,42.0,100000
CIH2,2,103,38.923,42.0,42.0,42.0,100000
CIH2,2,104,38.773,37.0,42.0,42.0,100000
CIH2,2,105,38.466,37.0,42.0,42.0,100000
CIH2,2,106,38.593,37.0,42.0,42.0,100000
CIH2,2,107,38.054,37.0,42.0,42.0,100000
CIH2,2,108,38.259,37.0,42.0,42.0,100000
CIH2,2,109,37.557,37.0,42.0,42.0,100000
CIH2,2,110,37.947,37.0,42.0,42.0,100000
CIH2,2,111,38.131,37.0,42.0,42.0,100000
CIH2,2,112,37.695,37.0,42.0,42.0,100000
CIH2,2,113,37.395,37.0,42.0,42.0,100000
CIH2,2,114,37.896,37.0,42.0,42.0,100000
CIH2,2,115,37.452,37.0,42.0,42.0,100000
CIH2,2,116,37.763,37.0,42.0,42.0,100000
CIH2,2,117,38.001,37.0,42.0,42.0,100000
CIH2,2,118,38.188,37.0,42.0,42.0,100000
CIH2,2,119,37.79,37.0,42.0,42.0,100000
CIH2,2,120,37.721,37.0,42.0,42.0,100000
CIH2,2,121,37.478,37.0,42.0,42.0,100000
CIH2,2,122,37.722,37.0,42.0,42.0,100000
CIH2,2,123,37.79,37.0,42.0,42.0,100000
CIH2,2,124,37.146,37.0,42.0,42.0,100000
CIH2,2,125,37.304,37.0,42.0,42.0,100000
CIH2,2,126,37.373,37.0,42.0,42.0,100000
CIH2,2,127,36.993,37.0,42.0,42.0,100000
CIH2,2,128,36.618,37.0,42.0,42.0,100000
CIH2,2,129,36.386,32.0,42.0,42.0,100000
CIH2,2,130,36.622,32.0,42.0,42.0,100000
CIH2,2,131,36.587,32.0,42.0,42.0,100000
CIH2,2,132,36.499,32.0,42.0,42.0,100000
CIH2,2,133,36.481,32.0,42.0,42.0,100000
CIH2,2,134,36.382,32.0,42.0,42.0,100000
CIH2,2,135,36.109,32.0,42.0,42.0,100000
CIH2,2,136,35.949,32.0,42.0,42.0,100000
CIH2,2,137,35.889,32.0,42.0,42.0,100000
CIH2,2,138,35.663,32.0,37.0,42.0,100000
CIH2,2,139,35.669,32.0,37.0,42.0,100000
CIH2,2,140,35.359,32.0,37.0,42.0,100000
CIH2,2,141,35.347,32.0,42.0,42.0,100000
CIH2,2,142,35.15,32.0,37.0,42.0,100000
CIH2,2,143,35.061,32.0,37.0,42.0,100000
CIH2,2,144,35.204,32.0,37.0,42.0,100000
CIH2,2,145,34.959,32.0,37.0,42.0,100000
CIH2,2,146,34.819,32.0,37.0,42.0,100000
CIH2,2,147,35.015,32.0,37.0,42.0,100000
CIH2,2,148,34.143,32.0,37.0,42.0,100000
CIH2,2,149,34.298,32.0,37.0,42.0,100000
CIH2,2,150,34.648,32.0,37.0,42.0,100000
CIH3,1,1,31.48,32.0,32.0,32.0,100000
CIH3,1,2,31.541,32.0,32.0,32.0,100000
CIH3,1,3,35.908,37.0,37.0,37.0,100000
CIH3,1,4,36.328,37.0,37.0,37.0,100000
CIH3,1,5,36.435,37.0,37.0,37.0,100000
CIH3,1,6,40.687,42.0,42.0,42.0,100000
CIH3,1,7,40.731,42.0,42.0,42.0,100000
CIH3,1,8,40.919,42.0,42.0,42.0,100000
CIH3,1,9,40.968,42.0,42.0,42.0,100000
CIH3,1,10,40.911,42.0,42.0,42.0,100000
CIH3,1,11,41.044,42.0,42.0,42.0,100000
CIH3,1,12,41.082,42.0,42.0,42.0,100000
CIH3,1,13,41.068,42.0,42.0,42.0,100000
CIH3,1,14,40.842,42.0,42.0,42.0,100000
CIH3,1,15,41.046,42.0,42.0,42.0,100000
CIH3,1,16,40.983,42.0,42.0,42.0,100000
CIH3,1,17,40.999,42.0,42.0,42.0,100000
CIH3,1,18,40.992,42.0,42.0,42.0,100000
CIH3,1,19,40.994,42.0,42.0,42.0,100000
CIH3,1,20,40.83,42.0,42.0,42.0,100000
CIH3,1,21,40.907,42.0,42.0,42.0,100000
