gene,CON1,CON2,CON3,APP1,APP2,APP3,CIH1,CIH2,CIH3,IL1,IL2,IL3
1104|04371,0,0,0,0,1,0,0,0,0,0,1,0
1104|04372,0,0,0,0,0,0,0,0,0,0,1,1
1104|04373,11,26,16,147,76,96,1241,1085,1042,16,39,15
1104|04374,0,0,0,0,0,0,1,0,0,0,0,0
1104|04375,0,0,0,0,0,0,0,0,0,0,0,0
1104|04376,0,0,0,35,37,44,1,0,0,0,0,0
1104|04377,277,420,499,11,12,16,0,5,3,10,19,14
1104|04378,0,1,0,0,0,0,0,0,0,0,0,0
1104|04379,11,12,11,20,22,26,0,1,3,0,0,0
1104|04380,107,169,230,67,103,90,42,37,39,11,30,9
1104|04381,2,0,0,2,1,4,0,1,4,0,0,0
1104|04382,27,24,36,410,532,501,30,20,23,6,20,15
1104|04383,50,82,80,49,44,57,43,32,64,12,15,7
1104|04384,44,68,69,548,437,611,101,79,155,9,30,13
1104|04385,79,86,139,741,1040,1211,90,105,61,111,219,105
1104|04386,0,0,0,0,1,0,0,0,0,0,0,0
1104|04387,0,1,1,6,1,4,7,17,59,0,1,0
1104|04388,0,0,0,0,0,0,0,0,0,0,0,0
1104|04389,0,0,0,0,0,0,0,0,0,0,0,0
1104|04390,0,0,0,0,0,0,0,0,0,0,0,0
1104|04391,0,0,0,0,0,0,0,0,0,0,0,0
1104|04392,72,136,161,12,15,22,14,19,25,22,26,15
1104|04393,0,0,0,0,0,0,0,0,0,0,0,0
1104|04394,0,0,0,0,1,0,0,0,0,0,1,0
1104|04395,1,0,0,3,8,2,5,3,4,0,1,0
1104|04396,0,2,3,1,0,0,6,11,9,0,1,0
1104|04397,10,6,19,4,1,0,2,2,4,1,1,1
1104|04398,6,12,7,1,0,1,0,0,0,0,6,1
1104|04399,0,0,0,0,0,0,16,21,57,0,0,0
1104|04400,0,0,0,3,5,0,10,8,19,1,26,8
1104|04401,0,0,1,5,11,8,41,45,79,0,6,9
1104|04402,0,0,2,6,6,9,5,9,13,1,3,2
1104|04403,0,1,0,6,6,5,1,2,5,0,0,0
1104|04404,0,0,0,0,0,0,0,0,0,0,0,0
1104|04405,37,34,59,16,12,13,7,11,20,2,17,10
1104|04406,0,1,1,0,0,0,0,0,0,0,0,0
1104|04407,1,3,0,24,38,11,80,84,121,3,9,1
1104|04408,285,335,411,2,1,1,0,2,4,7,5,4
1104|04409,55,58,64,21,21,22,0,0,3,1,2,4
1104|04410,24,26,36,48,40,54,18,25,57,2,3,1
1104|04411,63,61,76,31,24,21,5,9,22,1,5,1
1104|04412,1,1,4,59,47,46,93,82,113,2,6,3
1104|04413,0,0,0,0,0,0,1,3,0,0,0,0
1104|04414,19,38,26,23,40,27,24,31,46,0,0,1
1104|04415,0,1,0,1,1,0,15,15,32,0,9,4
1104|04416,0,0,0,4,0,2,0,0,0,0,0,0
1104|04417,0,0,0,1,0,1,0,0,0,4,7,5
1104|04418,0,0,0,6,4,3,0,1,0,0,0,0
1104|04419,9,4,5,42,65,64,17,18,15,1,1,2
1104|04420,0,0,1,2,2,0,6,3,4,0,1,0
1104|04421,0,6,1,0,0,0,1,0,0,0,0,0
1104|04422,0,0,0,4,4,8,0,0,0,0,0,0
1104|04423,0,0,0,0,0,0,0,0,0,0,2,0
1104|04424,0,0,0,0,0,0,0,0,0,0,1,0
1104|04425,0,0,0,0,0,0,0,0,0,0,0,1
1104|04426,0,0,0,0,0,0,0,0,0,0,0,0
1104|04427,115,179,181,12,12,12,40,34,36,2,15,8
1104|04428,1,5,1,0,1,1,0,3,6,0,0,0
1104|04429,0,0,0,115,90,61,0,3,3,16,38,30
1104|04430,0,0,1,43,38,61,263,375,395,7,11,4
1104|04431,0,0,0,2,2,5,3,1,3,1,13,0
1104|04432,0,0,0,0,0,0,0,0,0,4,6,8
1104|04433,3,6,10,42,50,27,14,4,9,1,6,4
1104|04434,68,91,108,1012,934,1155,606,692,909,24,67,40
1104|04435,73,104,106,9,8,13,4,4,3,0,2,1
1104|04436,59,74,81,264,283,301,49,62,75,7,4,5
1104|04437,32,52,55,74,64,48,28,22,37,1,7,3
1104|04438,0,0,0,0,0,0,0,0,0,0,0,0
1104|04439,0,0,0,4,3,4,9,7,9,0,0,0
1104|04440,0,0,0,0,0,0,0,0,2,0,0,1
1104|04441,0,0,0,0,0,0,0,0,0,0,5,2
1104|04442,0,0,0,253,159,142,0,0,1,47,75,59
1104|04443,0,0,0,143,118,149,0,0,2,0,3,2
1104|04444,10139,11744,13558,352,435,393,846,983,720,27,72,40
1104|04445,0,0,0,0,0,0,0,0,0,0,0,0
1104|04446,0,0,0,0,0,0,0,1,0,0,1,0
1104|04447,1,0,3,34,35,39,40,41,93,0,2,1
1104|04448,0,0,1,35,16,22,28,27,34,0,4,1
1104|04449,0,0,0,1,0,0,3,10,10,2,0,1
1104|04450,0,0,0,0,0,0,0,0,1,0,0,0
1104|04451,0,0,0,0,0,0,0,0,0,1,3,1
1104|04452,0,0,0,1,0,0,0,0,0,0,1,0
1104|04453,0,0,0,2,2,1,49,39,69,0,0,0
1104|04454,0,0,0,3,7,8,10,9,42,0,0,0
1104|04455,0,0,0,6,2,0,0,4,6,0,2,0
1104|04456,0,0,0,1,0,0,0,6,7,1,5,6
1104|04457,0,0,0,2,1,1,8,5,23,0,0,0
1104|04458,2,3,7,30,27,25,25,23,25,1,3,0
1104|04459,0,0,0,5,4,5,0,0,0,0,0,3
1104|04460,260,312,330,398,471,496,168,237,245,11,51,31
1104|04461,14,19,22,161,191,172,103,144,145,1,5,3
1104|04462,0,3,2,11,12,11,79,89,139,11,21,15
1104|04463,484,673,704,592,694,800,713,715,934,41,58,25
1104|04464,379,551,586,429,582,569,355,399,338,9,72,33
1104|04465,385,532,554,418,478,541,284,323,295,75,143,58
1104|04466,5767,7138,7996,376,428,444,182,208,208,9,34,29
1104|04467,47,47,54,74,79,87,19,22,23,2,5,3
1104|04468,17,45,46,67,126,100,63,53,78,2,13,9
1104|04469,805,979,996,404,504,494,286,364,386,30,90,64
1104|04470,44,43,45,12,21,35,2,2,2,0,0,0
1104|04471,42,60,58,162,202,221,148,178,206,4,21,5
1104|04472,3,2,9,63,59,53,37,50,73,0,5,3
1104|04473,0,0,0,1,3,0,0,0,0,0,0,2
1104|04474,0,0,1,0,0,1,0,0,0,0,0,0
1104|04475,1,4,3,0,0,0,1,0,0,9,6,12
1104|04476,26,31,24,191,138,214,8,0,9,1,8,3
1104|04477,28,21,47,33,27,29,24,28,70,1,4,4
1104|04478,1,0,0,4,5,6,73,106,92,0,15,0
1104|04479,0,0,0,0,1,0,0,0,0,1,5,1
1104|04480,0,0,0,0,0,0,0,2,0,0,0,0
1104|04481,46,51,69,142,183,162,104,121,102,7,34,12
1104|04482,0,4,0,0,0,0,0,0,0,0,0,0
1104|04483,0,0,0,7,5,3,0,6,4,0,0,0
1104|04484,0,0,0,0,1,0,15,12,9,0,0,0
1104|04485,0,0,0,2,1,1,1,4,6,0,0,0
1104|04486,0,1,1,0,2,0,20,18,31,1,0,2
1104|04487,0,0,0,1,1,0,0,1,0,2,10,1
1104|04488,0,0,0,0,0,0,0,0,0,1,7,5
1104|04489,0,0,6,2,0,2,238,336,515,0,0,0
1104|04490,0,0,0,0,0,0,0,0,0,2,3,1
1104|04491,0,0,0,0,0,0,0,0,0,0,0,0
1104|04492,0,0,0,1,0,0,0,1,0,0,0,0
1104|04493,3,6,1,12,6,15,18,15,16,0,1,2
1104|04494,0,0,0,0,0,0,0,0,0,0,0,0
1104|04495,7,8,4,31,37,43,43,40,57,1,1,3
1104|04496,0,1,0,2,1,0,0,2,1,1,0,0
1104|04497,144,174,241,173,186,173,83,118,106,5,12,9
1104|04498,1,1,0,138,180,167,108,94,211,0,1,2
1104|04499,0,0,0,5,7,1,179,298,324,0,1,0
1104|04500,36,41,49,3,3,4,0,0,0,1,0,0
1104|04501,1,0,1,0,1,2,42,41,36,0,1,0
1104|04502,0,0,0,0,0,0,0,0,0,0,0,0
1104|04503,0,0,0,0,0,0,193,229,617,0,0,0
1104|04504,0,0,0,0,0,0,0,0,0,0,0,0
1104|04505,0,0,0,0,0,0,0,0,0,0,0,0
1104|04506,0,0,0,0,0,0,0,0,0,0,1,0
1104|04507,383,419,510,39,63,79,6,8,3,1,2,3
1104|04508,1,0,0,0,1,0,0,2,3,0,5,1
1104|04509,0,0,0,0,0,0,0,0,0,0,0,0
1104|04510,0,0,0,0,0,0,0,2,3,0,0,0
1104|04511,1,1,4,11,8,9,10,8,10,1,0,0
1104|04512,0,0,0,0,0,1,0,0,3,0,0,0
1104|04513,1,0,0,0,0,2,0,0,1,0,0,0
1104|04514,0,0,0,0,0,0,0,0,0,0,0,0
1104|04515,1,0,0,0,0,0,0,1,0,0,0,0
1104|04516,33,42,46,79,92,101,134,132,121,2,7,5
1104|04517,17,15,10,80,67,64,116,86,171,3,8,1
1104|04518,0,0,0,0,0,0,0,0,0,0,0,0
1104|04519,303,367,432,87,113,114,58,72,90,49,71,28
1104|04520,3,0,0,1,1,1,5,3,7,1,2,0
1104|04521,0,0,0,8,4,4,0,0,1,0,2,0
1104|04522,0,0,0,0,1,1,0,0,0,0,0,1
1104|04523,39,33,37,7,8,9,15,17,40,12,12,14
1104|04524,0,0,1,427,346,323,243,309,470,2,5,1
1104|04525,0,0,0,0,0,0,0,0,0,1,1,1
1104|04526,1,4,5,0,0,1,0,0,2,0,0,0
1104|04527,0,0,2,0,1,1,6,7,24,7,19,16
1104|04528,10,14,22,166,162,147,111,147,149,14,16,13
1104|04529,290,344,361,36,30,35,16,17,18,1,5,2
1104|04530,0,0,0,0,0,0,0,0,0,0,0,0
1104|04531,2,0,2,1,0,0,0,0,0,0,1,0
1104|04532,759,1046,1030,15,13,8,64,68,107,5,7,5
1104|04533,0,0,0,0,1,2,0,0,0,1,2,1
1104|04534,0,0,0,0,0,0,0,0,0,0,0,0
1104|04535,3,11,1,13,8,10,1,3,0,1,3,0
1104|04536,0,0,1,2,0,0,0,2,1,0,3,2
1104|04537,1,1,1,3,3,3,136,213,261,0,1,0
1104|04538,0,0,2,2,4,2,0,0,0,0,0,0
1104|04539,1,1,1,2,10,13,22,16,39,0,1,0
1104|04540,0,0,0,0,0,0,4,1,1,0,0,0
1104|04541,0,0,0,0,0,0,0,0,0,0,0,0
1104|04542,5,5,19,70,62,57,462,430,503,4,29,13
1104|04543,49,69,56,10,14,20,3,8,7,0,1,0
1104|04544,0,0,0,0,0,0,0,0,1,2,2,1
1104|04545,0,0,0,1,1,0,1,1,4,0,0,1
1104|04546,0,0,2,1,1,1,0,0,0,0,0,0
1104|04547,0,0,0,0,0,0,0,0,0,1,1,0
1104|04548,0,0,0,0,1,0,2,5,4,0,0,0
1104|04549,0,0,0,0,0,0,0,0,0,0,0,0
1104|04550,0,0,0,0,0,0,0,0,0,0,0,0
1104|04551,0,0,0,0,0,0,0,0,0,0,0,1
1104|04552,0,0,0,0,0,0,0,0,0,0,0,0
1104|04553,3,0,0,0,0,0,3,3,5,0,0,0
1104|04554,0,1,1,0,0,0,0,0,0,0,0,0
1104|04555,1,4,3,0,0,0,1,2,1,1,2,1
1104|04556,0,0,0,0,0,0,0,0,0,0,0,0
1104|04557,6,3,8,1,0,1,1,2,1,0,1,2
1104|04558,10,21,7,21,26,27,0,0,1,3,24,9
1104|04559,0,0,0,0,0,0,0,0,0,0,0,0
1104|04560,23,36,24,5,4,12,32,25,65,2,0,0
1104|04561,216,314,338,160,240,229,79,75,80,5,29,9
1104|04562,380,467,568,479,664,616,284,366,342,30,67,38
1104|04563,20,22,34,145,165,132,148,113,156,5,10,3
1104|04564,35,27,32,329,428,361,118,123,133,15,39,11
1104|04565,171,169,169,41,45,44,20,27,59,4,12,2
1104|04566,1173,1293,1502,87,115,133,0,1,0,7,12,8
1104|04567,20,17,21,137,138,142,169,195,245,0,4,5
1104|04568,27,19,33,89,98,75,191,140,296,2,7,4
1104|04569,25,39,39,139,161,148,54,103,131,1,13,10
1104|04570,88,85,93,202,180,176,153,154,330,1,9,1
1104|04571,3,9,8,7,6,3,4,1,3,3,10,4
1104|04572,251,305,344,261,303,310,190,243,286,10,24,21
1104|04573,225,210,278,552,573,470,281,256,367,34,83,56
1104|04574,85,87,78,142,176,159,415,436,519,15,39,22
1104|04575,238,217,309,113,139,134,16,6,17,2,13,2
1104|04576,7,1,10,51,50,65,57,46,90,2,11,2
1104|04577,355,475,488,182,210,195,147,187,256,6,13,9
1104|04578,9,10,15,47,69,52,28,51,51,1,1,1
1104|04579,2020,2463,2693,115,126,242,47,47,60,89,252,143
1104|04580,124,167,171,225,295,291,198,210,251,25,53,26
1104|04581,345,404,516,267,341,336,290,361,351,38,81,39
1104|04582,52,57,81,167,207,230,281,227,247,11,32,20
1104|04583,4,2,2,6,6,7,1,7,9,0,1,0
1104|04584,41,64,65,101,98,92,94,86,195,2,5,4
1104|04585,25,35,32,60,59,57,22,40,30,4,7,3
1104|04586,14,28,24,86,97,104,57,61,106,8,33,13
1104|04587,2835,3177,4057,1924,2544,2571,1478,1797,1413,48,124,61
1104|04588,32,33,42,146,173,181,97,129,151,5,16,14
1104|04589,133,127,124,401,446,449,393,450,584,6,35,12
1104|04590,2226,2677,3555,13084,13071,17661,15,25,18,29,177,46
1104|04591,3,5,5,7,6,4,11,6,23,0,4,0
1104|04592,80,139,133,445,513,425,218,184,183,17,29,14
1104|04593,133,129,178,363,385,345,139,144,198,5,17,14
1104|04594,3,3,5,7,4,3,4,7,7,6,6,9
1104|04595,134,176,181,175,174,169,416,474,520,11,19,22
1104|04596,151,198,169,437,509,521,220,299,266,14,50,16
1104|04597,2340,2877,3268,1040,1269,1226,738,826,797,37,65,27
1104|04598,2,5,9,83,94,81,57,87,104,0,1,2
1104|04599,9,7,7,2,3,3,4,3,0,0,0,2
1104|04600,320,407,537,3348,4788,4656,4702,4728,4449,222,607,339
1104|04601,7,18,20,97,107,89,31,36,38,1,4,5
1104|04602,2080,2592,3009,3480,3596,3550,1583,1698,2199,123,272,141
1104|04603,4,15,15,768,692,677,881,727,1579,3,19,11
1104|04604,24,26,29,78,65,56,111,77,173,6,3,1
1104|04605,349,417,504,21,17,25,11,10,30,4,3,9
1104|04606,102,136,153,0,0,0,0,0,0,0,1,0
1104|04607,45,69,85,55,28,35,28,29,52,9,14,5
1104|04608,295,355,428,184,201,217,140,176,164,10,50,26
1104|04609,333,377,544,2248,3581,3262,2101,2368,1923,186,439,195
1104|04610,67,81,116,219,252,204,178,192,215,0,10,9
1104|04611,1,4,11,22,17,14,15,18,20,0,2,0
1104|04612,52,71,102,20,34,46,12,40,25,3,4,6
1104|04613,0,0,0,1,0,4,3,1,3,0,1,0
1104|04614,0,0,1,0,0,2,1,1,3,0,0,0
1104|04615,0,0,0,0,0,0,0,0,0,0,0,0
1104|04616,81,82,102,0,0,0,254,230,532,3,19,9
1104|04617,4,1,1,0,0,0,4,1,2,5,4,2
1104|04618,0,10,6,0,0,0,1,7,7,0,5,1
1104|04619,1,2,2,0,0,0,1,3,17,0,0,0
1104|04620,0,1,3,0,0,0,9,4,8,0,0,0
1104|04621,3,3,2,0,0,0,20,27,54,0,1,0
1104|04622,0,0,0,0,0,0,0,0,0,0,0,0
1104|04623,0,0,0,0,0,0,1,0,0,0,0,0
1104|04624,149,210,268,85,139,132,72,106,64,20,28,18
1104|04625,10,12,13,135,120,86,27,38,34,11,25,12
1104|04626,102,145,162,63,64,73,64,52,109,3,11,10
1104|04627,4,1,6,2,1,0,0,0,0,0,0,0
1104|04628,175,224,204,3067,4002,3905,1769,1805,1764,25,91,50
1104|04629,74,95,140,156,256,288,107,166,104,16,21,17
1104|04630,12,24,22,4,4,9,76,59,139,2,10,10
1104|04631,852,959,1080,126,124,142,96,89,97,9,28,7
1104|04632,0,1,0,92,77,63,2,9,8,2,6,3
1104|04633,2,3,8,53,45,46,9,4,8,2,3,1
1104|04634,1,1,0,0,0,0,18,19,26,1,1,1
1104|04635,0,0,0,281,287,265,176,215,487,1,6,2
1104|04636,50,74,63,28,34,38,29,29,51,2,7,5
1104|04637,7154,8304,10077,5131,4889,5367,4459,5604,9007,87,257,107
1104|04638,0,1,0,7,1,6,0,2,2,0,0,0
1104|04639,21,49,43,0,2,2,3,2,0,2,1,0
1104|04640,11,10,5,60,47,62,55,53,119,0,2,5
1104|04641,6574,8328,9458,26,32,38,3,0,0,3,2,3
1104|04642,34,55,56,0,0,1,0,0,0,1,5,0
1104|04643,8,9,4,80,57,95,19,23,28,2,1,0
1104|04644,0,0,0,0,0,0,1,0,4,0,0,2
1104|04645,31,54,56,67,69,88,61,51,73,2,4,6
1104|04646,247,324,383,223,353,356,195,266,264,13,25,17
1104|04647,0,0,0,0,0,0,0,0,0,1,0,0
1104|04648,15,16,32,51,63,60,35,41,48,7,11,10
1104|04649,1989,2322,2773,298,242,285,0,0,3,23,24,17
1104|04650,1,2,0,15,10,4,9,14,22,0,0,0
1104|04651,4,10,1,200,189,220,149,232,432,1,10,0
1104|04652,3,1,0,17,18,26,0,1,1,0,0,1
1104|04653,0,0,0,4,5,2,5,0,1,0,0,0
1104|04654,2,0,2,26,28,39,5,3,0,0,0,0
1104|04655,65,97,99,26,12,4,0,0,1,7,4,2
1104|04656,0,0,0,2,2,2,2,0,0,1,10,4
1104|04657,0,1,1,17,9,10,6,7,11,0,10,2
1104|04658,2,5,4,20,9,14,9,13,21,0,2,1
1104|04659,69,96,110,1248,1521,1460,497,547,472,97,294,142
1104|04660,0,0,0,16,14,13,0,0,0,0,0,1
1104|04661,0,0,0,0,0,0,0,0,0,0,0,0
1104|04662,8,5,4,6,8,5,21,10,23,0,2,3
1104|04663,0,0,0,0,0,0,0,0,0,0,0,0
1104|04664,0,0,0,0,0,0,0,0,0,21,28,28
1104|04665,1,2,0,5,0,2,3,5,3,1,1,1
1104|04666,10,8,3,7,11,15,150,163,197,4,14,7
1104|04667,4,2,0,1,3,4,0,0,0,0,0,0
1104|04668,0,0,0,0,0,0,0,0,0,0,0,0
1104|04669,0,0,0,0,0,2,0,1,0,0,0,0
1104|04670,1,0,0,0,1,0,0,0,0,0,0,0
1104|04671,0,0,0,0,2,2,1,5,7,0,2,0
1104|04672,2,2,0,0,0,0,3,0,3,0,1,0
1104|04673,1,2,6,7,12,2,2,2,5,0,0,0
1104|04674,70,93,98,501,577,728,124,135,150,1,17,13
1104|04675,129,134,192,182,221,230,145,180,173,6,28,8
1104|04676,55,87,83,444,534,535,248,290,281,4,14,6
1104|04677,18,10,22,14,22,13,10,14,29,0,1,3
1104|04678,2,5,4,28,27,16,6,9,21,0,2,2
1104|04679,1,0,0,0,0,2,124,111,329,0,3,0
1104|04680,25,33,48,140,180,174,119,146,134,5,14,9
1104|04681,6,6,3,11,11,7,642,777,928,1,3,1
1104|04682,31,46,42,18,8,10,16,10,15,2,6,1
1104|04683,30,40,56,56,75,63,38,30,65,1,6,4
1104|04684,0,0,0,0,1,0,2,4,5,0,0,0
1104|04685,0,1,1,0,0,0,3,5,6,0,0,0
1104|04686,7,6,6,83,98,83,20,34,46,2,5,2
1104|04687,1,0,0,0,0,0,0,0,0,2,3,0
1104|04688,50,59,85,76,85,75,124,170,92,5,13,13
1104|04689,93,83,106,33,45,39,21,31,50,7,19,5
1104|04690,18,18,30,26,23,35,69,70,175,2,0,1
1104|04691,2,0,3,39,44,28,0,2,5,0,3,1
1104|04692,4,0,2,0,0,0,1,0,0,0,0,0
1104|04693,0,0,0,0,1,1,7,1,6,1,0,0
1104|04694,32,31,30,2,2,3,0,0,0,0,2,0
1104|04695,0,0,0,0,0,0,0,0,0,0,0,0
1104|04696,0,0,0,0,0,0,0,0,2,0,0,0
1104|04697,0,0,0,0,0,0,1,0,1,0,0,0
1104|04698,447,601,667,2,5,13,0,0,0,2,2,2
1104|04699,0,0,0,0,0,0,0,0,0,0,0,0
1104|04700,0,0,0,0,0,0,0,0,0,0,0,0
1104|04701,0,0,1,1,0,0,10,6,8,0,0,0
1104|04702,29,36,49,19,31,26,54,62,73,2,9,3
1104|04703,8,10,8,0,1,2,0,1,0,0,0,0
1104|04704,24,24,16,1,0,4,0,4,1,0,0,0
1104|04705,0,0,0,186,173,243,0,0,5,2,5,2
1104|04706,0,0,0,6,6,15,4,16,16,0,1,0
1104|04707,0,1,0,0,0,1,0,0,0,0,0,0
1104|04708,0,0,0,0,4,0,0,0,1,0,0,0
1104|04709,14,19,17,173,129,174,622,600,874,0,6,1
1104|04710,394,443,553,195,260,235,192,244,216,12,35,20
1104|04711,3,4,1,17,17,10,5,2,7,1,0,1
1104|04712,1,2,5,28,30,28,28,19,33,1,0,0
1104|04713,0,0,0,0,0,0,0,0,0,0,0,0
1104|04714,29,43,33,74,80,94,49,65,96,8,29,11
1104|04715,23,30,25,69,45,37,5,2,17,8,25,33
1104|04716,0,0,0,0,0,0,1,0,0,0,2,1
1104|04717,443,489,684,645,817,847,464,613,492,25,56,53
1104|04718,72,117,104,3,11,3,10,15,8,1,7,0
1104|04719,133,169,172,163,202,213,82,126,121,9,15,13
1104|04720,120,159,179,191,245,217,160,178,181,8,16,10
1104|04721,1,0,0,8,15,22,4,8,8,1,0,1
1104|04722,75,74,109,243,299,276,148,186,220,11,20,8
1104|04723,7,9,11,13,9,8,6,3,4,1,3,2
1104|04724,124,133,171,130,133,141,100,113,141,8,15,12
1104|04725,55,67,74,71,62,95,43,42,70,10,44,26
1104|04726,0,0,0,0,3,1,2,0,0,0,0,0
1104|04727,2242,2622,2939,580,631,820,28,17,19,17,94,23
1104|04728,0,1,0,0,0,0,0,0,0,47,75,41
1104|04729,15,13,11,20,15,12,7,4,3,0,4,2
1104|04730,79,69,112,124,140,124,84,96,77,1,3,2
1104|04731,18,14,35,98,143,141,44,57,78,1,11,8
1104|04732,0,0,0,0,0,0,5,7,37,0,0,0
1104|04733,0,1,1,4,2,0,0,0,4,1,1,0
1104|04734,339,440,482,125,126,125,52,76,125,26,45,36
1104|04735,171,217,233,53,98,117,121,146,129,2,12,6
1104|04736,1,3,2,63,87,66,28,34,27,8,20,9
1104|04737,0,0,0,0,0,2,0,0,1,1,5,5
1104|04738,0,0,4,19,41,31,20,30,26,26,105,47
1104|04739,860,995,1129,422,516,630,54,75,63,6,23,8
1104|04740,44,67,80,63,86,85,380,350,361,0,21,15
1104|04741,0,0,0,0,0,0,0,0,0,0,0,0
1104|04742,39,52,44,64,91,120,176,360,312,165,351,276
1104|04743,8,7,9,87,95,118,85,142,157,5,12,1
1104|04744,1,1,4,2,0,3,6,14,19,19,72,34
1104|04745,347,453,583,2341,3662,3335,391,424,445,28,125,41
1104|04746,1,7,2,54,64,58,44,30,42,4,20,14
1104|04747,7620,9000,10235,252,183,346,19,21,32,462,681,389
1104|04748,0,0,0,0,0,0,0,0,0,0,0,0
1104|04749,76,77,101,334,433,410,26,48,39,15,39,22
1104|04750,3,1,4,138,158,136,67,95,87,43,66,29
1104|04751,12,18,19,92,76,107,79,67,88,1,15,4
1104|04752,140,176,222,132,96,130,22,38,95,0,10,0
1104|04753,10,14,8,59,69,83,51,40,57,30,96,41
1104|04754,13,17,26,232,281,211,65,83,83,61,210,113
1104|04755,24,24,29,9,4,9,13,13,28,2,2,2
1104|04756,51,70,88,131,84,115,102,132,163,14,29,16
1104|04757,87,111,114,389,363,502,671,742,1160,24,52,14
1104|04758,0,0,0,7,7,2,1432,1130,1975,2,0,2
1104|04759,122,144,186,269,351,359,258,328,228,2,25,16
1104|04760,443,651,676,242,213,261,429,450,740,24,31,25
1104|04761,238,270,310,145,215,219,124,144,97,7,12,19
1104|04762,0,0,0,0,1,3,0,2,0,0,0,0
1104|04763,16,16,14,4,9,4,9,14,31,1,2,0
1104|04764,1,2,1,1,2,2,2,1,1,0,0,0
1104|04765,0,0,0,0,0,1,5,9,7,0,0,0
1104|04766,3,4,1,1,0,0,72,83,206,0,1,0
1104|04767,2,3,2,0,2,2,1,3,5,1,1,0
1104|04768,1,1,1,0,0,0,9,5,15,0,0,0
1104|04769,0,0,0,0,0,0,0,0,0,0,0,0
1104|04770,0,0,0,7,9,12,8,5,11,0,0,0
1104|04771,4,0,0,24,17,33,13,22,25,0,2,0
1104|04772,1,2,6,21,23,17,54,45,87,0,2,3
1104|04773,0,0,1,5,5,2,13,8,27,0,0,0
1104|04774,198,270,275,78,100,129,45,35,67,19,40,29
1104|04775,5996,7061,7919,413,371,468,46,95,139,77,157,98
1104|04776,291,393,443,249,259,267,128,129,172,18,40,29
1104|04777,141,161,166,282,371,356,394,442,469,7,38,14
1104|04778,6692,8288,9569,1018,1409,1443,99,92,109,93,162,90
1104|04779,83,86,128,341,340,283,315,403,530,6,24,21
1104|04780,5,15,7,73,79,82,110,108,101,1,9,0
1104|04781,0,1,3,5,3,11,5,4,4,0,1,0
1104|04782,215,311,295,987,1104,895,3526,3576,6127,10,32,21
1104|04783,713,866,1101,1252,1496,1341,1205,1310,1517,33,113,39
1104|04784,334,439,469,213,412,390,143,193,131,11,47,26
1104|04785,521,619,787,85,129,144,106,104,112,8,25,15
1104|04786,5,3,5,7,6,2,1,3,10,1,4,0
1104|04787,199,181,242,169,229,211,129,163,218,3,12,14
1104|04788,430,502,646,259,290,277,174,220,242,13,22,10
1104|04789,43,77,76,183,198,214,179,200,190,7,12,9
1104|04790,18,19,17,82,100,89,247,240,418,3,5,3
1104|04791,37,54,59,151,162,185,113,156,268,8,3,11
1104|04792,54,59,52,66,94,84,40,38,65,5,13,5
1104|04793,120,143,189,150,214,197,59,100,86,5,17,14
1104|04794,103,106,151,535,632,636,366,298,355,28,54,27
1104|04795,150,208,220,244,344,376,201,247,212,15,39,23
1104|04796,1,1,0,0,1,0,0,0,1,0,0,1
1104|04797,6,7,5,32,35,44,48,52,115,2,2,0
1104|04798,37,44,43,44,79,60,14,21,53,2,9,1
1104|04799,0,0,0,0,0,1,0,0,2,0,0,1
1104|04800,495,646,777,507,646,605,444,452,504,29,53,29
1104|04801,1739,1995,2393,402,474,494,122,207,220,86,283,149
1104|04802,94,106,119,244,242,260,205,219,416,10,16,9
1104|04803,404,433,563,60,74,88,31,30,26,2,18,8
1104|04804,129,147,158,161,202,241,140,186,186,6,12,10
1104|04805,44,53,50,2,2,5,1,2,0,0,2,0
1104|04806,140,161,202,620,614,645,465,422,798,8,25,11
1104|04807,84,106,126,90,101,99,46,55,69,1,10,6
1104|04808,70,83,93,33,41,37,121,172,328,3,6,3
1104|04809,147,144,189,285,330,272,222,277,319,6,17,12
1104|04810,307,336,407,298,324,370,168,188,276,7,19,13
1104|04811,583,765,1002,1954,2353,1902,1965,1730,1493,91,155,73
1104|04812,33,51,51,515,644,751,1140,1661,1634,6,36,10
1104|04813,692,808,1136,378,353,422,119,103,96,47,110,24
1104|04814,22,41,32,38,55,46,57,55,81,0,2,1
1104|04815,412,544,518,1226,1659,1535,1033,769,1238,44,88,48
1104|04816,29,31,28,11,6,10,0,0,3,0,1,1
1104|04817,0,0,0,0,2,0,0,0,1,0,0,0
1104|04818,22,30,43,209,252,271,165,207,226,4,15,7
1104|04819,177,231,278,307,328,399,278,416,313,17,29,12
1104|04820,0,0,1,2,6,8,10,9,12,0,0,0
1104|04821,689,791,1071,5240,6577,5485,6376,6736,6165,88,324,97
1104|04822,37,39,49,256,232,241,5,19,15,2,12,4
1104|04823,223,309,352,493,570,583,504,495,512,15,58,29
1104|04824,0,0,0,0,0,0,0,0,0,0,0,0
1104|04825,289,392,511,585,669,699,691,700,637,16,67,40
1104|04826,539,604,715,1089,1067,1045,1126,1010,1822,25,49,23
1104|04827,375,373,465,129,145,142,74,117,305,5,17,5
1104|04828,0,0,0,0,0,0,0,0,0,1,0,0
1104|04829,857,990,1174,1460,1919,1726,1373,1617,1280,54,165,71
